Article Name,Text
article-17093.xml,"Suspected Islamist militants blew up a gas pipeline in eastern Yemen on Monday for the third time in recent months as the government ratcheted up its campaign against al Qaeda linked insurgents in the south.
 The latest attack will likely delay plans to resume LNG output which had been halted by another attack in April claimed by Islamist militants. The &#036;4.5 billion Yemen LNG project has two production trains with a combined capacity of 6.7 million tonnes per year, supplying mainly to Asia, and then to Europe and Americas."
article-17170.xml,"Greek party leaders are to resume power-sharing talks Monday as negotiations to create a government drag into a second week, raising the specter of fresh elections that could threaten the crisis-stricken country's international bailout and its membership of the euro.
President Karolos Papoulias has summoned party leaders back to negotiations at 7:30 p.m. (1630GMT), after talks on Sunday failed to lead to the creation of a coalition government.
The conservatives New Democracy party won May 6 general elections, but the poll failed to produce an outright winner. The second-placed left wing party, Syriza, has refused to join a coalition, demanding that the terms of an international bailout be scrapped or radically renegotiated.
Syriza leader Alexis Tsipras will not attend Monday's meeting, party officials said.
""They are looking for an accomplice to continue their catastrophic work — we will not help them,"" Panos Skourletis, a spokesman for the party, told Mega television.
The political turmoil has taken a toll on markets across Europe, with shares on the Athens Stock Exchange 3.5 percent lower at 590.38 in midday trading.
""Voices of support (in Europe) to Greece ... are becoming fewer and fewer, while there is a frenetic increase of those that are predicting the country's exit from the euro,"" an editorial in Greece's top-selling Ta Nea said. ""The dramatic drop in state revenues during the election campaign and the serious souring of the atmosphere in Europe toward Greece mean that after almost certain repeat elections there will be a need for even tougher austerity measures.""
Greece's two traditionally dominant parties, New Democracy and the Socialist PASOK were hammered on May 6, as the bailed-out country suffers through a fifth year of recession, with more than one in five Greeks out of work.
Since the election, Syriza has gained support, and in a survey published Monday led with a projected 20.5 percent of public support, pushing New Democracy to second place with 19.4 percent, while PASOK was third with 11.8 percent. No margin of error was given in the Rass poll of 1,002 people, conducted May 10-11 for the Eleftheros Typos newspaper.
New Democracy and PASOK could form a government without Syriza, but the small Democratic Left party that would provide the required support is insisting that such a coalition would be unworkable.
""The president has invited us to a new meeting and I will attend,"" Democratic Left leader Fotis Kouvelis told Antenna television. ""I will repeat my position, that without the participation of the second largest party, the government would not have sufficient popular and parliamentary support.
"
article-17177.xml,"Fierce clashes between Syrian regime forces and armed rebels in the central city of Rastan on Monday left at least 23 soldiers dead and dozens wounded, the Syrian Observatory for Human Rights said.
The Britain-based monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebel-held city, located in Homs province.
A lieutenant who had defected was also killed in the clashes.
Regime forces launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar al-Assad.
The Observatory said dozens had been wounded in shelling of the city by Syrian troops. The bombardment by regime forces resumed following the deadly clashes, it added.
In Quraya in the eastern province of Deir Ezzor, a 15-year-old boy was killed by machinegun fire as regime forces raided the town, the Observatory said, bringing the total number of people killed on Monday to 25.
The watchdog added that 15 residents of the city were arrested.
And in the capital Damascus, regime forces raided the neighborhood of Qaboon, while snipers were stationed on the roofs of some buildings.
The watchdog said 45 people — 25 civilians, 15 soldiers and five rebels — were killed in a surge of violence in various flashpoints on Sunday, despite a ceasefire brokered by UN-Arab League peace envoy Kofi Annan that was supposed to take effect on April 12.
Among the dead were a Shiite imam, Sheikh Abbas al-Laham, who leads the prayers in the Ruqayya mosque in Damascus, a revered place of pilgrimage for many religious Iranians. The cleric was assassinated by unidentified gunmen in Damascus, the Observatory said.
Iran supports the Damascus regime, which since 15 March 2011 has faced an unprecedented popular revolt.
More than 12,000 people, the majority of them civilians, have died since the Syrian uprising began in March 2011, according to the watchdog, including more than 900 killed since the April 12 truce.
"
article-17213.xml,"Lance Corporal Lee Thomas Davies, 27, from the 1st Battalion Welsh Guards, was 
  killed alongside Corporal Brent John McCarthy, 25, of the Royal Air Force at 
  a patrol base in the Lashkar Gah district of Helmand province.
The servicemen were providing security for a meeting with local officials when 
  two people wearing Afghan police uniforms opened fire.
One of the policemen was shot dead in an ensuing gunfight and the other fled 
  and has yet to be caught.
The killings in Helmand came less than two months after two other British 
  servicemen were shot dead by an Afghan soldier in Lashkar Gah after an 
  apparent quarrel. A total of 414 British troops have died in the Afghan 
  campaign.
Around 20 coalition troops have been shot dead in 2012 so far by their allies 
  and many more wounded.
The toll of the ""green on blue"" attacks has risen steeply in the past year, 
  leading commanders to enforce new safeguards against infiltration and 
  assassination, including ""guardian angel"" sentries to watch over soldiers as 
  they eat or sleep.
The reasons for the killings remain unclear. While some appear to be 
  assassinations by Taliban sympathisers, many appear instead to be due to 
  disputes and arguments.
Coalition commanders seeking to play down the significance of the killings 
  have said there are many more incidents where Afghan police or soldiers 
  shoot each other due to feuds or grievances.
They also claim the increase in the number of shootings only mirrors the 
  rapidly growing size of the Afghan police and army.
"
article-17403.xml,"Fierce clashes overnight shook the northern  port city and sporadic fighting continued on Monday. Machineguns and rocket  propelled grenades were used.
Tension between the Alawite and Sunni  communities in Tripoli has been fuelled by the unrest in neighboring Syria,  where Assad is seeking to crush a 14-month-old uprising which began with largely  peaceful protests against his rule but has become increasingly militarized.
Read the full story.
A Sunni Muslim gunman carries a machinegun during clashes at the Sunni Muslim Bab al-Tebbaneh neighbourhood in Tripoli, northern Lebanon, on May 14. Two men were killed and at least 20 were wounded in clashes between Alawite supporters of Syrian President Bashar al-Assad and Sunni Muslim fighters in the Lebanese city of Tripoli, medical sources said on Monday. Fierce clashes overnight shook the northern port city and sporadic fighting continued on Monday morning, with fighters firing machineguns and rocket propelled grenades.
"
article-17803.xml,"Manchester City have apologised to Manchester United boss Sir Alex Ferguson after striker Carlos Tevez held up a banner goading his former manager.
Tevez has also expressed his regret after he was pictured with a sign which read ""RIP Fergie"" during City's celebratory title-winning parade in Manchester.
The 28-year-old is thought to have been passed or thrown the banner by a fan as City's open-top bus made its way through the city centre with the squad and the Barclays Premier League trophy.
A City spokeswoman said: ""The creation of the tasteless material is in itself reprehensible and in accepting and brandishing it, Carlos has made a significant error of judgement.
""The club wishes to express its sincerest apologies to Sir Alex Ferguson and Manchester United Football Club for any offence or distress caused.""
The sign may have been a reference to a remark by Ferguson three years ago when asked if United would ever be underdogs against City. ""Not in my lifetime,"" the Scot said.
Tevez, who spent two years at Old Trafford before leaving for City in 2009, said: ""I got carried away in the excitement of the moment and I certainly didn't mean any disrespect to Sir Alex Ferguson, who I admire as a man and a manager.""
City pipped arch rivals United to the title on goal difference after a dramatic last-gasp 3-2 win over QPR on the final day of the season.
The incident comes at the end of a controversial campaign for Tevez in which he spent more than three months on authorised leave in Argentina during an extraordinary dispute with the club.
He returned in February and went on to play an influential role in the title run-in although, despite making peace with manager Roberto Mancini, he continued to divide opinion among fans.
The 28-year-old twice finished as City's top scorer after quitting United for Eastlands and was the inspiration for last year's FA Cup win.
"
article-17961.xml,"Eleven UN peacekeepers in the eastern Democratic Republic of Congo were wounded, two of them critically, after villagers opened fire on the troops, officials said.
The villagers descended on the UN base in the eastern South Kivu region on Monday after an overnight attack on their village reportedly killed six people, a UN spokesman in Kinshasa, Monodje Mounoubai, told AFP news agency.
The residents were protesting that the UN troops ""did nothing to defend"" the village during the attack, which was blamed on Democratic Forces for the Liberation of Rwanda, Mounoubai said.
""Shots directed at our troops were fired from this demonstrating crowd and wounded 11, two critically and two seriously. Our troops did not return fire because if they had fired there would have been carnage,"" he said. ""They controlled themselves.""
The UN base is in the Bunyiakiri district of South Kivu province.
Diplomatic sources at the United Nations in New York had said the wounded peacekeepers were Pakistani.
The UN mission in DR Congo reported that ""elements"" of a Mai-Mai group, the Rai Mutomboki, ""may have been part of the protest and may have fired on the peacekeepers,"" UN spokesman Martin Nesirky said. ""The mission is monitoring the situation and has sent reinforcements to the area, which is now reportedly calm but tense.""
"
article-17978.xml,"A Soyuz spaceship carrying two Russians and one American astronaut blasted off for the International Space Station (ISS) on Tuesday after more than a month's delay over a problem with the hull of the Russian-built capsule.
NASA astronaut Joseph Acaba, veteran cosmonaut Gennady Padalka and Sergei Revin, who is departing on his maiden space flight, launched in clear skies aboard the Soyuz TMA-04M rocket from the Baikonur cosmodrome in Kazakhstan on Monday night.
Three minutes into the flight, the crew members gave a thumbs-up signal to a camera on board the capsule. An anchor inside Mission Control outside Moscow told assembled scientists and students that the three astronauts were feeling well.
The trio will berth early on Wednesday, joining Russian cosmonaut Oleg Kononenko, NASA's Don Pettit and European Space Agency astronaut Andre Kuipers aboard the ISS, a $100 billion research complex orbiting about 240 miles above Earth.
Since the retirement of the space shuttles last year, the United States is dependent on Russia to fly astronauts to the ISS, which costs the nation $60 million per person.
Moscow hopes a smooth mission will begin to restore confidence in its once-pioneering space program after a string of launch mishaps last year, including the failure of a mission touted as post-Soviet Russia's interplanetary debut.
Tuesday's flight was delayed from March 30 to allow Russia's partly state-owned space contractor, RKK Energia, to prepare a new capsule for launch after an accident during pressure tests damaged the Soyuz crew capsule.
The previous crew of three at the ISS returned from the station in late April, following a delay due to safety fears after an unmanned Russian Progress craft taking supplies to the station broke up in the atmosphere in August.
That was one of five botched launches last year that marred celebrations of the 50th anniversary of Soviet pilot Yuri Gagarin's first human space flight, including a long-awaited unmanned mission to return samples from the Martian moon Phobos."
article-18043.xml,"""Majid Jamali Fashi, the Mossad spy and the person who assassinated Masoud Ali Mohammadi, our nation's nuclear scientist, was hanged Tuesday morning (local time),"" IRNA said.
Local media reported August 28 that Jamali Fashi was sentenced to death after being ""convicted of Moharebeh (waging war against God) for placing a bomb-laden bike and blowing it up in front of martyr Ali Mohammadi's home, in collaboration with the Zionist regime and Mossad"".
Jamali Fashi stood trial as the main suspect in the killing of Ali Mohammadi, a particle physics professor at Tehran University who was killed in a bomb attack outside his home in January 2010.
Jamali Fashi also faced charges of cooperating with Israel's spy agency Mossad and of receiving $US120,000 for passing on intelligence to its agents.
The Islamic republic has blamed the Jewish state and the United States for the killing of four of its scientists and nuclear experts since 2010.
Western powers and Israel suspect Iran is seeking an atomic weapons capability under the guise of its civilian nuclear and space programs - a charge Tehran vehemently denies.
"
article-18339.xml,"Police in Derry have seized a stash of cannabis resin with an estimated street value of &#163;800,000 (E1 million) .
The drugs were found concealed in kitchen units in a van stopped by officers on the Glengalliagh Road shortly after 7pm last night.
A man (33) has been arrested and is being questioned at Strabane police station.
""We have seized a substantial quantity of cannabis - drugs which will no longer pose a threat to our community and, in particular, to our young people,""a PSNI spokesman said.
""Police are committed to reducing the harm posed to people by the scourge of drugs. We will continue to do this by working with groups and individuals through the criminal justice system to ensure drugs are taken off our streets and those involved in this evil and dangerous trade are brought before the courts."""
article-1857.xml,"Independent monitors called for tighter oversight of Egypt's parliamentary election on Tuesday as Egyptians voted in staggered run-offs hotly contested by rival Islamist groups seeking to extend their early gains.
Hardline Salafis were the surprise runners-up behind the well-established Muslim Brotherhood's party in last week's opening stage, the biggest test of the public mood since street protests ended Hosni Mubarak's three-decade rule in February.
The three-phase vote ending in January could give Islamists a popular mandate to challenge the ruling army council, which has already been pushed by protesters to hand power to civilians in mid-2012, sooner than it had envisaged.
But Islamists are not united and may not line up to form a majority bloc in parliament, giving liberals scope to take part in a post-election government and shape the future constitution.
The Salafi al-Nour Party and the Brotherhood's Freedom and Justice Party (FJP) are contesting about half of the 52 seats up for grabs in Monday and Tuesday's run-off votes for seats where no candidate won more than 50 percent in the first round.
There have been none of the long queues of voters that accompanied the first round vote. But, as before, party supporters have rallied voters outside polling stations and campaigned on the streets in violation of election rules.
"";Until now we haven't seen a positive move to limit this phenomenon. It was widespread in the first stage and should have vanished in the run-offs, but it remains visible in front of the polling stations,"" said Tarek Zaghloul, executive manager at the Egyptian Organisation for Human Rights, involved in monitoring.
He also noted that parties were using religious slogans, also banned, in their campaigning and bussing voters in.
The election committee has noted violations and vowed to act but said irregularities did not undermine the election's legitimacy, echoing an assessment made by independent monitors.
But the committee raised eyebrows by revising its original first-round turnout figure of 62 percent down to 52 percent.
A court also ruled results for one of four constituencies in Cairo were void after ballot boxes were damaged or went missing.
Islamist rivalry
Monitors Without Borders, another independent group watching the poll, urged the committee to "";swiftly address administrative and organisational mistakes in the election process for the second day of the run-offs and take urgent steps to provide the appropriate climate for the counting process"".
The committee has said it wants votes to be counted at polling stations not at a central location to avoid mishandling.  Results could be announced as early as late on Tuesday.
Some of the fiercest run-offs are in the Mediterranean port city of Alexandria, an Islamist stronghold.
"";There were attempts to unite, but Salafis are very difficult,"" said Mohamed Hussein, 20, as he distributed leaflets for the Brotherhood's Freedom and Justice Party (FJP) in front of a polling station on Monday in Alexandria. 
"";We may agree on certain things but we are different in vision and strategy,"" he said. "";It is easier for me to talk with a liberal or a socialist than a Salafi.""
After the first round, the FJP's party list won 36.6 percent of valid votes, with al-Nour's list winning 24.4 percent and a liberal Egyptian Bloc on 13.4 percent, based on figures published by the election committee before it revised turnout.
Work on the constitution could be a major battleground among the new parliamentarians and between the assembly and the army, which angered politicians when its cabinet made proposals before the vote to shield the army from civilian oversight.
Though Islamists dominate, they range from hardline Salafis - who want to stop visitors wearing bikinis on beaches and ban alcohol - to centrists. Liberals will also have a significant voice.
Alongside the Egyptian Bloc and other groups that fielded separate lists, one fifth of the FJP's list is made up of a variety of smaller parties that include the liberal al-Ghad (Tomorrow) party and the left-leaning Karama (Dignity).
Under a complex system, two-thirds of the 498 elected lower house seats go proportionately to party lists, with the rest going to individual candidates."
article-1864.xml,"
The body of a young man has been found in Cork city, in a yard off Douglas Street just after 11am today.
The remains have not yet been identified. A post mortem is due to be carried out at Cork University Hospital later today.
A search operation for 18-year-old student Caolan Mulrooney was being carried out in the area at the time of the discovery.
The search operation for Mr Mulrooney has now been suspended.
Irish Examiner reporter Eoin English said the discovery was made at a place known as Blue Anchor Lane at the Capwell Road end of Douglas Street, a narrow lane running perpendicular to Douglas Street.
""The scene has been sealed off for a full forensic and technical examination of the scene,"" he said."
article-1896.xml,"
Electoral officials in Congo struggled to finish counting votes from last week’s presidential election on Tuesday, sending  helicopters to remote polling stations to try to meet a midnight deadline as street tensions rose.
A delay in issuing full preliminary results from the vote in the vast central African state could further complicate an election already marred by deadly violence, logistical problems and allegations of fraud.
“We want to keep to the date of December 6, but we’ve had some logistical problems, these have hampered us,” electoral body spokesman Mathieu Mpita said by telephone. “If we don’t have the maximum initial tallies, we will release partial results.”
The electoral commission set the deadline for a full preliminary count for Dec. 6, the fifth anniversary of President Joseph Kabila’s inauguration, and the day the opposition says  marks the end of his constitutional term.
U.N.-led diplomatic efforts are under way to allow a delay to the results if needed, according to sources.
Partial preliminary results issued so far, representing nearly 70% of the ballots cast, give Kabila a 10-point lead over his chief rival, Etienne Tshisekedi. The opposition has said it will reject the outcome.
At least 18 people have been killed in election-related violence so far, according to US-based Human Rights Watch, and a senior member of Kabila’s camp said the government would have to call in the army if protests become “too chaotic”.
Banks closing
There was a heavy security presence on the streets of the capital on Tuesday, and some residents piled into boats to cross the Congo River into neighbouring Congo Republic, fearing renewed violence after the results.
Banks across the city were shutting early and the city’s normally chaotic central market was quiet.
“I have my normal clients, but they aren’t here. I don’t know if they are scared,” said Rose Nsele, sitting next to a pile of manioc leaves she had been unable to sell.
The first locally organised and funded election since the official end of years of war in 2003 that killed 5,4 million people was meant to offer hope of greater stability.
But fears are mounting that a rejection of the results will unleash bloodshed. Veteran opposition leader Tshisekedi enjoys broad support in Kinshasa, a city of 10 million people.
Congo’s election commission defied all odds to hold the presidential and parliamentary vote last week. Often chaotic and at times violent, voting had to be stretched over three days due to delays in places.
International observers say the various steps of the counting process after the initial tally at polling stations had been poorly organised, with ballots and results sheets often lost or destroyed in the process.
Joseph Kabila succeeded his father, Laurent Kabila, who was shot dead by a bodyguard in 2001. He won U.N.-sponsored elections in 2006, promising he would bring an end to a decade of war and chaos. But his government has struggled against local and foreign rebel groups in the east and Congo remains among the most risky countries in which to do business."
article-19380.xml,"The Legion of Christ religious order has been hit by the second scandal in a week with the admission that its most well-known priest - a prominent author, lecturer and television personality - had fathered a child.
The Rev Thomas Williams said in a statement he was ""deeply sorry for this grave transgression"" against his vows of celibacy and would be taking a year off to reflect on what he had done.
The statement was issued after reporters confronted the Legion with the allegation lodged by a Spanish association of Legion victims accusing Rev Williams of having fathered a child.
The letter, sent to the Legion and Vatican several weeks ago, also named other Legion priests accused of sexually abusing minors.
Rev Williams, who was not accused of abuse, said ""a number of years ago"" he had a relationship with a woman and fathered her child. He did not identify the mother or say whether the relationship had continued.
The Legion has been beset by scandals for years following revelations that its late founder, the Rev Marciel Maciel, fathered three children and sexually abused his seminarians. Rev Maciel died in 2008 and in 2009 the Legion admitted to his crimes.
Rev Williams, the most prominent priest in the 800-strong order, spoke about Rev Maciel's double life in a February 2009 interview with the Catholic ETWN programme, saying the revelations were a ""very, very hard blow to all of us.""
Rev Williams, who is the author of such books as the 2008 book Knowing Right From Wrong on Christian moral conscience, was the superior of the Legion's general directorate in Rome in the late 1990s and early 2000s. More recently, he has taught theology, promoted his books and lectured.
The accusation against Rev Williams was first lodged for Help of Those Affected by the LC, a Spanish association for victims of the Legion, which several weeks ago sent a list of accused Legion priests to the superior in Rome, Fr Alvaro Corcuera and the Vatican's Congregation for the Doctrine of the Faith.
The Legion admitted on Friday that it had referred seven priests to the Vatican who were accused of sexually abusing minors."
article-19388.xml,"A new lawyer for OJ Simpson has filed a new attempt to gain his release from Nevada state prison, alleging the former American football star and actor was so badly represented by lawyers in his trial and previous appeals that he deserves a retrial.
A 94-page document filed in Clark County District Court in Las Vegas faults the trial strategy and performance of attorneys Yale Galanter of Miami and Gabriel Grasso of Las Vegas, but maintains Simpson's same basic defence.
It says the National Football League Hall of Famer wanted to recover from sports memorabilia dealers family photos and personal mementoes stolen from him after his 1995 acquittal in the Los Angeles deaths of his ex-wife, Nicole Brown Simpson, and her friend, Ronald Goldman.
Simpson was convicted in 2008 in Las Vegas of charges including kidnapping and armed robbery in a caper in a casino hotel room crammed with two memorabilia dealers and a middle man, Simpson and five others later convicted of felonies.
Simpson, 64, was sentenced in December 2008 to nine to 33 years behind bars. He is the only one in the case still in prison.
The filing, called a writ of habeas corpus, is a common next-step appeals strategy to blame trial and initial appeals attorneys for a defendant's conviction. If state courts deny it, it can be appealed against to federal courts.
Almost all of the 22 grounds that lawyer Patricia Palm of Las Vegas cited in the document fault Mr Galanter and Mr Grasso. Ms Palm is due to argue the case on July 3 in Clark County District Court in Las Vegas.
The first claim is that Mr Galanter had a conflict of interest so severe he should have removed himself from the case. It does not raise a similar contention against Mr Grasso.
Mr Galanter declined comment, saying he wanted to read the complete document and supporting appendices. Mr Grasso said he had not read the document, but ""I'm behind OJ and I hope this petition helps him get out of prison"".
Simpson's current private lawyer, Malcolm LaVergne, declined comment."
article-19454.xml,"Simultaneous raids were also conducted on South West Mining Company's offices in Tornagal in Bellary district. The company had made payments of Rs 20 crore to Yeddyurappa's family run concerns in lieu of sanction of mining licences. The CBI had filed FIRs against Yeddyurappa, his sons B Y Raghavendra, B Y Vijayendra and son-in-law R Sohan Kumar on Tuesday.  A nine-member team headed by Inspector General of CBI Lakshminarayana commenced the raids at Yeddyurappa's residences in Dollars Colony and Race Course Road here besides a firm owned by one of his sons, the sources said.  The CBI has been asked to submit its preliminary report by August 3.  The raids come in the wake of the CBI registering a case against  Yeddyurappa and others in line with the May 11 Supreme Court directive ordering a probe by the central agency into alleged undue favours shown by him to firms involved in illegal mining in lieu of donations to a charitable trust run by his kin when he was the chief minister.  The raids began at 6.15am and would continue throughout the day, the sources said.  The CBI action comes at a time when Yeddyurappa is facing the heat of internal turmoil in the  BJP triggered by a revolt by his loyalists gunning for a change of leadership of D V Sadananda Gowda with nine ministers and many MLAs submitting their resignations to him.  After aggressive postures that pushed the BJP's first ever government in the south to the brink, Yeddyurappa on Monday said he had decided to quit the party but was putting it off heeding the advise of party senior leader Arun Jaitely and others.  Yeddyurappa, who was forced to quit last year after the Lokayukta report indictment on illegal mining, is also battling a spate of cases for alleged irregularities in land denotification.
"
article-19597.xml,"A team of international observers that came under fire in northern Syria was apparently stranded in the area overnight, and United Nations officials said Wednesday they hope to evacuate the group within hours.
A roadside bomb struck the team's vehicles Tuesday during a mission in the northern town of Khan Sheikhoun, but none of the observers was wounded. The attack, which came minutes after witnesses said regime forces gunned down mourners at a funeral procession nearby, dealt a fresh blow to international envoy Kofi Annan's peace plan.
Activists said the violence continued Wednesday with regime forces opening fire from the outskirts of Khan Sheikhoun.
Rami Abdul-Rahman, who heads the Britain-based Syrian Observatory for Human Rights activist group, said the heavy machine-gun fire has so far prevented people from holding funerals for some of the 20 mourners who were killed at the funeral a day earlier.
The U.N. said rebel forces had given the observers shelter in the town, which has witnessed anti-government protests since an uprising against President Bashar Assad's regime began in March last year.
Maj. Gen. Robert Mood, the Norwegian head of the U.N. team, told reporters Wednesday that he had spoken with the observers in Khan Sheikhoun by telephone and that they ""told us that they are happy and safe where they are.""
Ahmad Fawzi, Annan's spokesman, said in a statement that the mission will recover the six staff members later Wednesday. ""The U.N. staff members are co-located with opposition elements ... and are reportedly being treated well.""
Fawzi said the observers were caught up in the explosion as they met with the rebel Free Syrian Army. He said three vehicles were damaged.
More than 200 U.N. observers have been deployed throughout Syria to monitor a cease-fire agreement that has been repeatedly violated by both sides since it took effect on April 12.
Tuesday's attack was at least the second time the U.N. observers have been caught up in Syria's violence. Last week, a roadside bomb struck a Syrian military truck in the south of the country just seconds after Mood rode by in a convoy.
It was not clear who was behind the blast and no one claimed responsibility.
A video posted by activists online appeared to show the exact moment the U.N. vehicle was struck. The video shows two white vehicles clearly marked ""U.N"" with people milling around it, and two others parked a few meters (yards) behind. Slippers apparently left behind by the mourners running away from the shooting earlier are seen strewn about on the ground.
The blast blew off the front of the first vehicle and sent up a plume of smoke as people screamed and frantically ran for cover. The four cars are then seen slowly driving away.
It was not clear how close the observers were to the funeral shootings, but if confirmed, a regime attack on civilians directly in front of the observer mission could put pressure on them to describe publicly what they are seeing in Syria. They report back to the U.N. but have not publicized their findings.
Syria's state-run TV, meanwhile, reported Wednesday that authorities released 250 people who were involved in the uprising. Assad has issued several pardons releasing thousands of detainees since the crisis began.
The Observatory also said Syrian forces opened fire at the Naziheen Palestinian refugee camp in the southern city of Daraa, killing four people. The pro-government TV station Ikhbariyah blamed members of ""an armed terrorist group,"" saying they fired two rocket-propelled grenades at the camp, killing a 4-year-old girl and wounding 15 other people.
The Syrian uprising began with mostly peaceful protests calling for change, but a relentless government crackdown led many in the opposition to take up arms. Some soldiers also have switched sides and joined forces with the rebels.
The U.N. estimates the conflict has killed more than 9,000 people.
      "
article-19628.xml,"Syrian rebels delivered six U.N. ceasefire monitors caught up in attack that killed at least 21 civilians to U.N. colleagues on Wednesday, a rebel commander said.
""We gave the six with their cars to a U.N. convoy near the entrance of Khan Sheikhoun. They are all safe, in good heath and on their way to Damascus,"" Free Syrian Army commander Abu Hassan said by satellite phone from the site of the handover.
Video footage released by the Free Syrian Army showed a United Nations convoy, including damaged U.N. vehicles on flatbed trucks, driving off from the area.
Abu Hassan said the monitors, whose cars were damaged in the attack at a funeral in Khan Sheikhoun on Tuesday, had been under protection of the rebels since then.
Rebels said the attack was carried out by government forces, while pro-government media accused unidentified gunmen of carrying it out.  (Reporting by Mariam Karouny and Khaled Yacoub Oweis; Editing by Louise Ireland)
"
article-19927.xml,"At least four people were wounded on Wednesday, May 16 in clashes between the army and residents of two areas of Lebanon's city of Tripoli supporting opposite sides in the crisis in neighbouring Syria, a security official said, according to AFP.
The official, speaking on condition of anonymity, said shooting broke out after soldiers tried to remove barricades in the northern port city's sensitive and mainly Sunni Muslim neighbourhood of Bab al-Tebbaneh.
Residents opened fire on the soldiers, one of whom was wounded, and the troops responded.
The clashes then escalated with residents of Jabal Mohsen, which sits opposite Bab al-Tebbaneh, also opening fire.
There were also reports of sniper fire.
Jabal Mohsen is populated mainly by Alawites loyal to the embattled regime of Syrian President Bashar al-Assad, while Bab al-Tebbaneh residents support the opposition seeking to oust Assad.
Clashes between residents of the two neighbourhoods earlier this week left nine people dead and some 50 wounded.
Heydar Aliyev would never tolerate such unbridled anti-Armenian sentiment which is now spread in Azerbaijan."
article-20009.xml,"QPR captain Joey Barton has accepted a charge of violent conduct against Manchester City's Sergio Aguero but denied the same charge for his confrontation with Vincent Kompany.
The 29-year-old's future at QPR is in doubt after he elbowed Carlos Tevez, kicked Aguero and appeared to headbutt Kompany during Rangers' 3-2 defeat at the Etihad Stadium on Sunday.
Barton was given extra time to respond to the charges levelled against him and the Football Association revealed on Wednesday evening that he has accepted only one of the violent conduct charges.
""Joey Barton has accepted an FA charge against him for violent conduct against Manchester City's Sergio Aguero,"" the FA statement read. ""The Queens Park Rangers player has denied a second charge of alleged violent conduct against Manchester City's Vincent Kompany.""
It continued: ""The player has requested a personal hearing, the date of which has yet to be set.
""Both charges against Barton are in relation to Sunday's match against Manchester City at the Etihad Stadium.
""Following the player's dismissal in the 54th minute of the fixture, there followed two incidents involving Aguero and Kompany.
""As Barton had already been dismissed, both of these incidents fell outside of the jurisdiction of the referee."""
article-2001.xml,"Police in Mogadishu arrested a man who triggered explosion after being allowed back to his vehicle
Somali police appeared to make a deadly error when they returned a suspected suicide car bomber they had arrested to his vehicle, where he then detonated a blast that killed four people, officials and witnesses have said.
Ali Muse, the head of the city's ambulance service, said the blast killed three civilians, while shopkeeper Abdiqadir Abdulahi said he saw one dead policeman as well.
Al-Shabab militants have stepped up a campaign of roadside bombs and suicide car bomb attacks in Mogadishu in recent weeks. The militants were almost entirely pushed out of the Somali capital earlier this year in an offensive by African Union forces.
The latest blast, which happened on Tuesday near the former Egyptian embassy, sent a plume of smoke over the city and the remains of the car burned long after the explosion.
A policeman, Abdi Hassan, said the would-be bomber was intercepted hours before the blast and arrested. But Hassan said police returned the attacker to his bomb-laden vehicle under orders to disarm the explosives. Instead, he was able to trigger the bomb.
"
article-20013.xml,"A black market fuel-laundering plant costing €2m a year in lost taxes has been uncovered.
Customs officers disrupted the illegal double processing unit, one concealed in a shed and the other in a 40ft container, on commercial premises in Rathmore, Dundalk, Co Louth.
The operation had the capacity to process four million litres of fuel a year.
Customs seized four lorries, 18,000 litres of marked mineral oil, a tanker containing 6,000 litres of laundered fuel, the lorry trailer with a concealed tank and bleaching earth.
Elsewhere, an oil tanker containing 19,000 litres of smuggled fuel was seized by Revenue’s Customs Service while travelling south on the M1.
In a separate operation, a man in his 20s was arrested after 248,000 cigarettes, 51 kilos of tobacco and a small quantity of herbal cannabis was seized in a raid on a small lock-up in north inner city Dublin.
The cigarettes were worth €116,000 and would have cost the Exchequer €98,000 while the rolling tobacco was estimated at €22,000.
"
article-2002.xml,"
A suicide bomber sent back to his car to disarm the device by Somali police detonated it instead and killed four people.The blast was near the former Egyptian Embassy in Mogadishu.Officer Abdi Hassan said a would-be suicide car bomb was intercepted hours before the blast and the bomber arrested.But Hassan police returned him to his vehicle under orders that he disarm the explosives. Instead, he was able to trigger the bomb.Police commanders did not answer phone calls seeking comment after the blast. One police official said that supervisors told them no one was to talk to journalists about the explosion.Al-Shabab militants have stepped up a campaign of roadside bombs and suicide car bomb attacks in Mogadishu in recent weeks. The militants were almost entirely pushed out of the Somali capital earlier this year in an offensive by African Union forces.
"
